name	term	lev	seq	value
"single-organism transport"	GO:0044765	2	TRINITY_DN38168_c0_g1_TRINITY_DN38168_c0_g1_i3_g.7529_m.7529	0.066280447
"single-organism transport"	GO:0044765	2	TRINITY_DN38251_c0_g1_TRINITY_DN38251_c0_g1_i1_g.7597_m.7597	0.420757973
"single-organism transport"	GO:0044765	2	TRINITY_DN38279_c0_g1_TRINITY_DN38279_c0_g1_i1_g.7617_m.7617	1.102083869
"single-organism transport"	GO:0044765	2	TRINITY_DN38279_c0_g2_TRINITY_DN38279_c0_g2_i1_g.7618_m.7618	1.027326061
"single-organism transport"	GO:0044765	2	TRINITY_DN39487_c0_g1_TRINITY_DN39487_c0_g1_i1_g.8720_m.8720	0.317591142
"single-organism transport"	GO:0044765	2	TRINITY_DN40038_c2_g2_TRINITY_DN40038_c2_g2_i2_g.9350_m.9350	0.519876241
"single-organism transport"	GO:0044765	2	TRINITY_DN40043_c0_g1_TRINITY_DN40043_c0_g1_i1_g.9353_m.9353	0.039672588
"single-organism transport"	GO:0044765	2	TRINITY_DN40053_c0_g1_TRINITY_DN40053_c0_g1_i1_g.9361_m.9361	0.888711453
"single-organism transport"	GO:0044765	2	TRINITY_DN40192_c1_g2_TRINITY_DN40192_c1_g2_i1_g.9475_m.9475	0.247987527
"single-organism transport"	GO:0044765	2	TRINITY_DN40694_c0_g1_TRINITY_DN40694_c0_g1_i1_g.10182_m.10182	0.233189376
"single-organism transport"	GO:0044765	2	TRINITY_DN40781_c0_g1_TRINITY_DN40781_c0_g1_i1_g.10277_m.10277	1.440480163
"single-organism transport"	GO:0044765	2	TRINITY_DN41271_c4_g1_TRINITY_DN41271_c4_g1_i1_g.10943_m.10943	0.336666815
"single-organism transport"	GO:0044765	2	TRINITY_DN42389_c0_g1_TRINITY_DN42389_c0_g1_i1_g.12774_m.12774	0.127812786
"single-organism transport"	GO:0044765	2	TRINITY_DN42541_c2_g1_TRINITY_DN42541_c2_g1_i2_g.13074_m.13074	1.438914876
"single-organism transport"	GO:0044765	2	TRINITY_DN42599_c1_g4_TRINITY_DN42599_c1_g4_i2_g.13224_m.13224	0.049194154
"single-organism transport"	GO:0044765	2	TRINITY_DN43014_c1_g2_TRINITY_DN43014_c1_g2_i2_g.13974_m.13974	0.036107664
"single-organism transport"	GO:0044765	2	TRINITY_DN44094_c0_g4_TRINITY_DN44094_c0_g4_i2_g.16216_m.16216	0.060142277
"single-organism transport"	GO:0044765	2	TRINITY_DN44265_c1_g2_TRINITY_DN44265_c1_g2_i1_g.16553_m.16553	0.281466136
"single-organism transport"	GO:0044765	2	TRINITY_DN44341_c3_g2_TRINITY_DN44341_c3_g2_i1_g.16748_m.16748	0.663597934
"single-organism transport"	GO:0044765	2	TRINITY_DN44518_c3_g5_TRINITY_DN44518_c3_g5_i1_g.17173_m.17173	0.219160014
"single-organism transport"	GO:0044765	2	TRINITY_DN44530_c1_g2_TRINITY_DN44530_c1_g2_i1_g.17192_m.17192	1.491120823
"single-organism transport"	GO:0044765	2	TRINITY_DN44711_c0_g4_TRINITY_DN44711_c0_g4_i1_g.17583_m.17583	1.074880196
"single-organism transport"	GO:0044765	2	TRINITY_DN45151_c3_g1_TRINITY_DN45151_c3_g1_i1_g.18712_m.18712	0.652139992
"single-organism transport"	GO:0044765	2	TRINITY_DN45151_c3_g2_TRINITY_DN45151_c3_g2_i1_g.18713_m.18713	0.002873877
"single-organism transport"	GO:0044765	2	TRINITY_DN45607_c0_g2_TRINITY_DN45607_c0_g2_i2_g.19841_m.19841	0.90719712
"single-organism transport"	GO:0044765	2	TRINITY_DN45667_c5_g3_TRINITY_DN45667_c5_g3_i1_g.19953_m.19953	0.606355374
"single-organism transport"	GO:0044765	2	TRINITY_DN46075_c1_g2_TRINITY_DN46075_c1_g2_i4_g.21099_m.21099	2.605182919
"single-organism transport"	GO:0044765	2	TRINITY_DN46228_c0_g1_TRINITY_DN46228_c0_g1_i3_g.21668_m.21668	0.629735195
"single-organism transport"	GO:0044765	2	TRINITY_DN46289_c0_g1_TRINITY_DN46289_c0_g1_i2_g.21842_m.21842	1.417446515
"single-organism transport"	GO:0044765	2	TRINITY_DN46472_c2_g2_TRINITY_DN46472_c2_g2_i1_g.22423_m.22423	0.109946232
"single-organism transport"	GO:0044765	2	TRINITY_DN46735_c1_g2_TRINITY_DN46735_c1_g2_i1_g.23189_m.23189	0.255614418
"single-organism transport"	GO:0044765	2	TRINITY_DN47011_c0_g1_TRINITY_DN47011_c0_g1_i4_g.24296_m.24296	2.12114047
"single-organism transport"	GO:0044765	2	TRINITY_DN47259_c4_g1_TRINITY_DN47259_c4_g1_i1_g.25200_m.25200	0.471649435
"morphogenesis of an epithelium"	GO:0002009;GO:0048729	2	TRINITY_DN10385_c0_g1_TRINITY_DN10385_c0_g1_i1_g.918_m.918	0.257165683
"morphogenesis of an epithelium"	GO:0002009;GO:0048729	2	TRINITY_DN12834_c0_g1_TRINITY_DN12834_c0_g1_i1_g.1116_m.1116	0.429256257
"morphogenesis of an epithelium"	GO:0002009;GO:0048729	2	TRINITY_DN16475_c0_g1_TRINITY_DN16475_c0_g1_i1_g.1411_m.1411	0.442303239
"morphogenesis of an epithelium"	GO:0002009;GO:0048729	2	TRINITY_DN18447_c0_g1_TRINITY_DN18447_c0_g1_i1_g.1624_m.1624	0.171757378
"morphogenesis of an epithelium"	GO:0002009;GO:0048729	2	TRINITY_DN20647_c0_g1_TRINITY_DN20647_c0_g1_i2_g.1927_m.1927	0.094733217
"morphogenesis of an epithelium"	GO:0002009;GO:0048729	2	TRINITY_DN31275_c0_g1_TRINITY_DN31275_c0_g1_i1_g.4046_m.4046	2.407671776
"morphogenesis of an epithelium"	GO:0002009;GO:0048729	2	TRINITY_DN31605_c0_g1_TRINITY_DN31605_c0_g1_i1_g.4145_m.4145	1.433436453
"morphogenesis of an epithelium"	GO:0002009;GO:0048729	2	TRINITY_DN31740_c0_g2_TRINITY_DN31740_c0_g2_i1_g.4187_m.4187	0.284960545
"morphogenesis of an epithelium"	GO:0002009;GO:0048729	2	TRINITY_DN32255_c0_g1_TRINITY_DN32255_c0_g1_i1_g.4361_m.4361	0.178381674
"morphogenesis of an epithelium"	GO:0002009;GO:0048729	2	TRINITY_DN38649_c0_g1_TRINITY_DN38649_c0_g1_i2_g.7945_m.7945	2.004260952
"morphogenesis of an epithelium"	GO:0002009;GO:0048729	2	TRINITY_DN42156_c5_g5_TRINITY_DN42156_c5_g5_i1_g.12359_m.12359	0.021175042
"morphogenesis of an epithelium"	GO:0002009;GO:0048729	2	TRINITY_DN43790_c4_g1_TRINITY_DN43790_c4_g1_i2_g.15504_m.15504	0.271213863
"morphogenesis of an epithelium"	GO:0002009;GO:0048729	2	TRINITY_DN44044_c0_g2_TRINITY_DN44044_c0_g2_i3_g.16100_m.16100	0.04478301
"morphogenesis of an epithelium"	GO:0002009;GO:0048729	2	TRINITY_DN45173_c0_g1_TRINITY_DN45173_c0_g1_i1_g.18764_m.18764	1.074603422
"morphogenesis of an epithelium"	GO:0002009;GO:0048729	2	TRINITY_DN46449_c0_g1_TRINITY_DN46449_c0_g1_i1_g.22291_m.22291	1.356268575
"morphogenesis of an epithelium"	GO:0002009;GO:0048729	2	TRINITY_DN47932_c0_g1_TRINITY_DN47932_c0_g1_i1_g.25750_m.25750	1.0137098
"morphogenesis of an epithelium"	GO:0002009;GO:0048729	2	TRINITY_DN53422_c0_g1_TRINITY_DN53422_c0_g1_i1_g.26512_m.26512	0.055945702
"response to abiotic stimulus"	GO:0009628;GO:0001666;GO:0036293;GO:0070482	2	TRINITY_DN15833_c0_g1_TRINITY_DN15833_c0_g1_i1_g.1362_m.1362	0.090514387
"response to abiotic stimulus"	GO:0009628;GO:0001666;GO:0036293;GO:0070482	2	TRINITY_DN1841_c0_g1_TRINITY_DN1841_c0_g1_i1_g.177_m.177	0.238171186
"response to abiotic stimulus"	GO:0009628;GO:0001666;GO:0036293;GO:0070482	2	TRINITY_DN23233_c0_g1_TRINITY_DN23233_c0_g1_i1_g.2314_m.2314	0.974689272
"response to abiotic stimulus"	GO:0009628;GO:0001666;GO:0036293;GO:0070482	2	TRINITY_DN25061_c0_g1_TRINITY_DN25061_c0_g1_i1_g.2577_m.2577	0.035781588
"response to abiotic stimulus"	GO:0009628;GO:0001666;GO:0036293;GO:0070482	2	TRINITY_DN26983_c0_g1_TRINITY_DN26983_c0_g1_i2_g.2923_m.2923	3.234507923
"response to abiotic stimulus"	GO:0009628;GO:0001666;GO:0036293;GO:0070482	2	TRINITY_DN28281_c0_g1_TRINITY_DN28281_c0_g1_i1_g.3234_m.3234	0.084432422
"response to abiotic stimulus"	GO:0009628;GO:0001666;GO:0036293;GO:0070482	2	TRINITY_DN28624_c0_g1_TRINITY_DN28624_c0_g1_i1_g.3318_m.3318	0.902161165
"response to abiotic stimulus"	GO:0009628;GO:0001666;GO:0036293;GO:0070482	2	TRINITY_DN33781_c0_g1_TRINITY_DN33781_c0_g1_i1_g.4953_m.4953	1.322361174
"response to abiotic stimulus"	GO:0009628;GO:0001666;GO:0036293;GO:0070482	2	TRINITY_DN33918_c0_g1_TRINITY_DN33918_c0_g1_i1_g.5016_m.5016	0.033658427
"response to abiotic stimulus"	GO:0009628;GO:0001666;GO:0036293;GO:0070482	2	TRINITY_DN34780_c0_g1_TRINITY_DN34780_c0_g1_i1_g.5385_m.5385	1.605273865
"response to abiotic stimulus"	GO:0009628;GO:0001666;GO:0036293;GO:0070482	2	TRINITY_DN38598_c0_g1_TRINITY_DN38598_c0_g1_i1_g.7893_m.7893	0.282193347
"response to abiotic stimulus"	GO:0009628;GO:0001666;GO:0036293;GO:0070482	2	TRINITY_DN40586_c3_g6_TRINITY_DN40586_c3_g6_i1_g.10027_m.10027	0.873343161
"response to abiotic stimulus"	GO:0009628;GO:0001666;GO:0036293;GO:0070482	2	TRINITY_DN40862_c1_g2_TRINITY_DN40862_c1_g2_i1_g.10385_m.10385	0.017535988
"response to abiotic stimulus"	GO:0009628;GO:0001666;GO:0036293;GO:0070482	2	TRINITY_DN43329_c1_g1_TRINITY_DN43329_c1_g1_i1_g.14614_m.14614	0.080780259
"response to abiotic stimulus"	GO:0009628;GO:0001666;GO:0036293;GO:0070482	2	TRINITY_DN43497_c0_g3_TRINITY_DN43497_c0_g3_i1_g.14886_m.14886	0.237519049
"response to abiotic stimulus"	GO:0009628;GO:0001666;GO:0036293;GO:0070482	2	TRINITY_DN43782_c1_g1_TRINITY_DN43782_c1_g1_i1_g.15486_m.15486	0.105600228
"response to abiotic stimulus"	GO:0009628;GO:0001666;GO:0036293;GO:0070482	2	TRINITY_DN44103_c5_g2_TRINITY_DN44103_c5_g2_i3_g.16233_m.16233	0.047017803
"response to abiotic stimulus"	GO:0009628;GO:0001666;GO:0036293;GO:0070482	2	TRINITY_DN44174_c1_g1_TRINITY_DN44174_c1_g1_i1_g.16395_m.16395	0.47586319
"response to abiotic stimulus"	GO:0009628;GO:0001666;GO:0036293;GO:0070482	2	TRINITY_DN44174_c1_g4_TRINITY_DN44174_c1_g4_i1_g.16397_m.16397	1.002380001
"response to abiotic stimulus"	GO:0009628;GO:0001666;GO:0036293;GO:0070482	2	TRINITY_DN44174_c1_g6_TRINITY_DN44174_c1_g6_i1_g.16399_m.16399	0.239562679
"response to abiotic stimulus"	GO:0009628;GO:0001666;GO:0036293;GO:0070482	2	TRINITY_DN44651_c1_g1_TRINITY_DN44651_c1_g1_i1_g.17428_m.17428	0.005649472
"response to abiotic stimulus"	GO:0009628;GO:0001666;GO:0036293;GO:0070482	2	TRINITY_DN44825_c4_g1_TRINITY_DN44825_c4_g1_i2_g.17881_m.17881	0.31462494
"response to abiotic stimulus"	GO:0009628;GO:0001666;GO:0036293;GO:0070482	2	TRINITY_DN45489_c1_g3_TRINITY_DN45489_c1_g3_i2_g.19552_m.19552	0.093883096
"response to abiotic stimulus"	GO:0009628;GO:0001666;GO:0036293;GO:0070482	2	TRINITY_DN45885_c1_g3_TRINITY_DN45885_c1_g3_i3_g.20590_m.20590	0.097411172
"response to abiotic stimulus"	GO:0009628;GO:0001666;GO:0036293;GO:0070482	2	TRINITY_DN46108_c0_g1_TRINITY_DN46108_c0_g1_i1_g.21274_m.21274	0.096907438
"response to abiotic stimulus"	GO:0009628;GO:0001666;GO:0036293;GO:0070482	2	TRINITY_DN46413_c0_g1_TRINITY_DN46413_c0_g1_i1_g.22205_m.22205	0.088863454
"response to abiotic stimulus"	GO:0009628;GO:0001666;GO:0036293;GO:0070482	2	TRINITY_DN48518_c0_g1_TRINITY_DN48518_c0_g1_i1_g.25862_m.25862	0.262599486
"response to abiotic stimulus"	GO:0009628;GO:0001666;GO:0036293;GO:0070482	2	TRINITY_DN49577_c0_g1_TRINITY_DN49577_c0_g1_i1_g.26016_m.26016	0.128819102
"response to abiotic stimulus"	GO:0009628;GO:0001666;GO:0036293;GO:0070482	2	TRINITY_DN50202_c0_g1_TRINITY_DN50202_c0_g1_i1_g.26059_m.26059	0.652151195
"response to abiotic stimulus"	GO:0009628;GO:0001666;GO:0036293;GO:0070482	2	TRINITY_DN51533_c0_g1_TRINITY_DN51533_c0_g1_i1_g.26281_m.26281	0.057760215
"response to abiotic stimulus"	GO:0009628;GO:0001666;GO:0036293;GO:0070482	2	TRINITY_DN8082_c0_g1_TRINITY_DN8082_c0_g1_i1_g.630_m.630	1.208234922
"homeostatic process"	GO:0042592	2	TRINITY_DN13916_c0_g1_TRINITY_DN13916_c0_g1_i1_g.1212_m.1212	1.275523562
"homeostatic process"	GO:0042592	2	TRINITY_DN1517_c0_g1_TRINITY_DN1517_c0_g1_i1_g.151_m.151	0.066813953
"homeostatic process"	GO:0042592	2	TRINITY_DN15423_c0_g1_TRINITY_DN15423_c0_g1_i1_g.1311_m.1311	0.797591586
"homeostatic process"	GO:0042592	2	TRINITY_DN15423_c0_g2_TRINITY_DN15423_c0_g2_i1_g.1312_m.1312	0.963890317
"homeostatic process"	GO:0042592	2	TRINITY_DN20562_c0_g1_TRINITY_DN20562_c0_g1_i1_g.1920_m.1920	0.059896445
"homeostatic process"	GO:0042592	2	TRINITY_DN22376_c0_g1_TRINITY_DN22376_c0_g1_i1_g.2186_m.2186	1.322612587
"homeostatic process"	GO:0042592	2	TRINITY_DN23457_c0_g1_TRINITY_DN23457_c0_g1_i1_g.2344_m.2344	0.095806254
"homeostatic process"	GO:0042592	2	TRINITY_DN23900_c0_g1_TRINITY_DN23900_c0_g1_i1_g.2402_m.2402	0.285544952
"homeostatic process"	GO:0042592	2	TRINITY_DN25202_c0_g1_TRINITY_DN25202_c0_g1_i1_g.2601_m.2601	0.027139339
"homeostatic process"	GO:0042592	2	TRINITY_DN25350_c0_g1_TRINITY_DN25350_c0_g1_i1_g.2626_m.2626	0.318359169
"homeostatic process"	GO:0042592	2	TRINITY_DN25952_c0_g1_TRINITY_DN25952_c0_g1_i2_g.2779_m.2779	0.068321316
"homeostatic process"	GO:0042592	2	TRINITY_DN27012_c0_g1_TRINITY_DN27012_c0_g1_i1_g.2927_m.2927	0.822379158
"homeostatic process"	GO:0042592	2	TRINITY_DN27681_c0_g1_TRINITY_DN27681_c0_g1_i1_g.3055_m.3055	0.037673687
"homeostatic process"	GO:0042592	2	TRINITY_DN29400_c0_g1_TRINITY_DN29400_c0_g1_i1_g.3540_m.3540	0
"homeostatic process"	GO:0042592	2	TRINITY_DN29900_c0_g1_TRINITY_DN29900_c0_g1_i1_g.3662_m.3662	0.043981502
"homeostatic process"	GO:0042592	2	TRINITY_DN30361_c0_g1_TRINITY_DN30361_c0_g1_i1_g.3802_m.3802	0.202158969
"homeostatic process"	GO:0042592	2	TRINITY_DN30424_c0_g1_TRINITY_DN30424_c0_g1_i1_g.3827_m.3827	0.203177451
"homeostatic process"	GO:0042592	2	TRINITY_DN32900_c0_g1_TRINITY_DN32900_c0_g1_i1_g.4544_m.4544	0.624102816
"homeostatic process"	GO:0042592	2	TRINITY_DN33449_c0_g2_TRINITY_DN33449_c0_g2_i1_g.4791_m.4791	3.186261932
"homeostatic process"	GO:0042592	2	TRINITY_DN33686_c0_g1_TRINITY_DN33686_c0_g1_i1_g.4911_m.4911	0.368961518
"homeostatic process"	GO:0042592	2	TRINITY_DN35806_c0_g2_TRINITY_DN35806_c0_g2_i1_g.5905_m.5905	1.732663697
"homeostatic process"	GO:0042592	2	TRINITY_DN35922_c1_g1_TRINITY_DN35922_c1_g1_i1_g.5970_m.5970	0.527629843
"homeostatic process"	GO:0042592	2	TRINITY_DN35964_c0_g2_TRINITY_DN35964_c0_g2_i2_g.6013_m.6013	0.636461686
"homeostatic process"	GO:0042592	2	TRINITY_DN36070_c0_g1_TRINITY_DN36070_c0_g1_i1_g.6065_m.6065	0.344557374
"homeostatic process"	GO:0042592	2	TRINITY_DN36442_c0_g1_TRINITY_DN36442_c0_g1_i1_g.6282_m.6282	0.045824608
"homeostatic process"	GO:0042592	2	TRINITY_DN37737_c0_g1_TRINITY_DN37737_c0_g1_i4_g.7131_m.7131	0.12490476
"homeostatic process"	GO:0042592	2	TRINITY_DN38149_c0_g1_TRINITY_DN38149_c0_g1_i5_g.7504_m.7504	0.308063849
"homeostatic process"	GO:0042592	2	TRINITY_DN39240_c0_g1_TRINITY_DN39240_c0_g1_i1_g.8451_m.8451	1.000284911
"homeostatic process"	GO:0042592	2	TRINITY_DN39240_c0_g2_TRINITY_DN39240_c0_g2_i1_g.8452_m.8452	0.932359512
"homeostatic process"	GO:0042592	2	TRINITY_DN41840_c4_g1_TRINITY_DN41840_c4_g1_i1_g.11776_m.11776	0.106399694
"homeostatic process"	GO:0042592	2	TRINITY_DN41998_c1_g1_TRINITY_DN41998_c1_g1_i1_g.12069_m.12069	0.619188901
"homeostatic process"	GO:0042592	2	TRINITY_DN42478_c1_g1_TRINITY_DN42478_c1_g1_i3_g.12935_m.12935	0.088974553
"homeostatic process"	GO:0042592	2	TRINITY_DN43108_c3_g1_TRINITY_DN43108_c3_g1_i1_g.14195_m.14195	0.968353031
"homeostatic process"	GO:0042592	2	TRINITY_DN43279_c3_g1_TRINITY_DN43279_c3_g1_i1_g.14517_m.14517	0.3688532
"homeostatic process"	GO:0042592	2	TRINITY_DN43407_c3_g1_TRINITY_DN43407_c3_g1_i1_g.14747_m.14747	0.478425077
"homeostatic process"	GO:0042592	2	TRINITY_DN43672_c4_g3_TRINITY_DN43672_c4_g3_i1_g.15285_m.15285	0.185564687
"homeostatic process"	GO:0042592	2	TRINITY_DN43922_c0_g1_TRINITY_DN43922_c0_g1_i1_g.15824_m.15824	0.293276768
"homeostatic process"	GO:0042592	2	TRINITY_DN44118_c0_g1_TRINITY_DN44118_c0_g1_i1_g.16279_m.16279	0.929035292
"homeostatic process"	GO:0042592	2	TRINITY_DN44838_c0_g7_TRINITY_DN44838_c0_g7_i1_g.17896_m.17896	0.268075108
"homeostatic process"	GO:0042592	2	TRINITY_DN45638_c3_g1_TRINITY_DN45638_c3_g1_i1_g.19891_m.19891	0.074618192
"homeostatic process"	GO:0042592	2	TRINITY_DN46232_c0_g2_TRINITY_DN46232_c0_g2_i1_g.21683_m.21683	2.314988669
"homeostatic process"	GO:0042592	2	TRINITY_DN46257_c0_g2_TRINITY_DN46257_c0_g2_i2_g.21742_m.21742	0.315741034
"homeostatic process"	GO:0042592	2	TRINITY_DN46264_c0_g1_TRINITY_DN46264_c0_g1_i2_g.21757_m.21757	0.084748052
"homeostatic process"	GO:0042592	2	TRINITY_DN46380_c8_g1_TRINITY_DN46380_c8_g1_i1_g.22146_m.22146	0.532921765
"homeostatic process"	GO:0042592	2	TRINITY_DN46414_c2_g6_TRINITY_DN46414_c2_g6_i1_g.22210_m.22210	0.072590254
"homeostatic process"	GO:0042592	2	TRINITY_DN46693_c2_g1_TRINITY_DN46693_c2_g1_i1_g.23102_m.23102	0.128941732
"homeostatic process"	GO:0042592	2	TRINITY_DN47037_c4_g3_TRINITY_DN47037_c4_g3_i1_g.24418_m.24418	0.248941453
"homeostatic process"	GO:0042592	2	TRINITY_DN47038_c2_g1_TRINITY_DN47038_c2_g1_i2_g.24419_m.24419	0.020621597
"homeostatic process"	GO:0042592	2	TRINITY_DN49922_c0_g1_TRINITY_DN49922_c0_g1_i1_g.26038_m.26038	0.561757211
"homeostatic process"	GO:0042592	2	TRINITY_DN51701_c0_g1_TRINITY_DN51701_c0_g1_i1_g.26295_m.26295	0.09357844
"monocarboxylic acid biosynthetic process"	GO:0072330	2	TRINITY_DN10226_c0_g1_TRINITY_DN10226_c0_g1_i1_g.900_m.900	0.700988717
"monocarboxylic acid biosynthetic process"	GO:0072330	2	TRINITY_DN31550_c0_g1_TRINITY_DN31550_c0_g1_i1_g.4119_m.4119	1.200383568
"monocarboxylic acid biosynthetic process"	GO:0072330	2	TRINITY_DN35077_c0_g1_TRINITY_DN35077_c0_g1_i1_g.5495_m.5495	0.251901463
"monocarboxylic acid biosynthetic process"	GO:0072330	2	TRINITY_DN35523_c0_g1_TRINITY_DN35523_c0_g1_i1_g.5757_m.5757	0.047015535
"monocarboxylic acid biosynthetic process"	GO:0072330	2	TRINITY_DN37218_c0_g1_TRINITY_DN37218_c0_g1_i1_g.6798_m.6798	0.184100796
"monocarboxylic acid biosynthetic process"	GO:0072330	2	TRINITY_DN37580_c0_g1_TRINITY_DN37580_c0_g1_i1_g.7020_m.7020	0.139466685
"monocarboxylic acid biosynthetic process"	GO:0072330	2	TRINITY_DN43599_c1_g2_TRINITY_DN43599_c1_g2_i2_g.15146_m.15146	0.012988933
"monocarboxylic acid biosynthetic process"	GO:0072330	2	TRINITY_DN45793_c0_g3_TRINITY_DN45793_c0_g3_i1_g.20293_m.20293	0.271736338
"monocarboxylic acid biosynthetic process"	GO:0072330	2	TRINITY_DN46917_c2_g3_TRINITY_DN46917_c2_g3_i1_g.23924_m.23924	0.523134593
"monocarboxylic acid biosynthetic process"	GO:0072330	2	TRINITY_DN49018_c0_g1_TRINITY_DN49018_c0_g1_i1_g.25942_m.25942	0.600976218
"generation of precursor metabolites and energy"	GO:0006091	3	TRINITY_DN39841_c9_g1_TRINITY_DN39841_c9_g1_i3_g.9092_m.9092	0.023478268
"generation of precursor metabolites and energy"	GO:0006091	3	TRINITY_DN39965_c0_g4_TRINITY_DN39965_c0_g4_i1_g.9254_m.9254	0.121035206
"generation of precursor metabolites and energy"	GO:0006091	3	TRINITY_DN42923_c3_g1_TRINITY_DN42923_c3_g1_i1_g.13822_m.13822	0.177106291
"generation of precursor metabolites and energy"	GO:0006091	3	TRINITY_DN43182_c1_g1_TRINITY_DN43182_c1_g1_i1_g.14345_m.14345	0.407811695
"generation of precursor metabolites and energy"	GO:0006091	3	TRINITY_DN44254_c0_g1_TRINITY_DN44254_c0_g1_i4_g.16540_m.16540	0.118484704
"protein modification by small protein conjugation or removal"	GO:0000209;GO:0016567;GO:0032446;GO:0070647	5	TRINITY_DN10211_c0_g1_TRINITY_DN10211_c0_g1_i1_g.898_m.898	0.328070822
"protein modification by small protein conjugation or removal"	GO:0000209;GO:0016567;GO:0032446;GO:0070647	5	TRINITY_DN11721_c0_g1_TRINITY_DN11721_c0_g1_i1_g.1016_m.1016	0.044139101
"protein modification by small protein conjugation or removal"	GO:0000209;GO:0016567;GO:0032446;GO:0070647	5	TRINITY_DN12435_c0_g1_TRINITY_DN12435_c0_g1_i1_g.1085_m.1085	0.461188141
"protein modification by small protein conjugation or removal"	GO:0000209;GO:0016567;GO:0032446;GO:0070647	5	TRINITY_DN18023_c0_g1_TRINITY_DN18023_c0_g1_i1_g.1563_m.1563	0.125395106
"protein modification by small protein conjugation or removal"	GO:0000209;GO:0016567;GO:0032446;GO:0070647	5	TRINITY_DN18616_c0_g1_TRINITY_DN18616_c0_g1_i1_g.1646_m.1646	0.237460313
"protein modification by small protein conjugation or removal"	GO:0000209;GO:0016567;GO:0032446;GO:0070647	5	TRINITY_DN20330_c0_g1_TRINITY_DN20330_c0_g1_i1_g.1880_m.1880	0.382075258
"protein modification by small protein conjugation or removal"	GO:0000209;GO:0016567;GO:0032446;GO:0070647	5	TRINITY_DN21001_c0_g1_TRINITY_DN21001_c0_g1_i1_g.1970_m.1970	0.021933132
"protein modification by small protein conjugation or removal"	GO:0000209;GO:0016567;GO:0032446;GO:0070647	5	TRINITY_DN21114_c0_g1_TRINITY_DN21114_c0_g1_i1_g.1993_m.1993	0.196364822
"protein modification by small protein conjugation or removal"	GO:0000209;GO:0016567;GO:0032446;GO:0070647	5	TRINITY_DN21613_c0_g2_TRINITY_DN21613_c0_g2_i1_g.2072_m.2072	0.755545761
"protein modification by small protein conjugation or removal"	GO:0000209;GO:0016567;GO:0032446;GO:0070647	5	TRINITY_DN21880_c0_g1_TRINITY_DN21880_c0_g1_i1_g.2113_m.2113	0.306573426
"protein modification by small protein conjugation or removal"	GO:0000209;GO:0016567;GO:0032446;GO:0070647	5	TRINITY_DN22310_c0_g1_TRINITY_DN22310_c0_g1_i1_g.2176_m.2176	0.083011769
"protein modification by small protein conjugation or removal"	GO:0000209;GO:0016567;GO:0032446;GO:0070647	5	TRINITY_DN22845_c0_g1_TRINITY_DN22845_c0_g1_i1_g.2270_m.2270	0.321955924
"protein modification by small protein conjugation or removal"	GO:0000209;GO:0016567;GO:0032446;GO:0070647	5	TRINITY_DN26377_c0_g1_TRINITY_DN26377_c0_g1_i1_g.2869_m.2869	0.761868225
"protein modification by small protein conjugation or removal"	GO:0000209;GO:0016567;GO:0032446;GO:0070647	5	TRINITY_DN27521_c0_g1_TRINITY_DN27521_c0_g1_i1_g.3001_m.3001	0.489625688
"protein modification by small protein conjugation or removal"	GO:0000209;GO:0016567;GO:0032446;GO:0070647	5	TRINITY_DN28802_c0_g1_TRINITY_DN28802_c0_g1_i1_g.3375_m.3375	0.242395537
"protein modification by small protein conjugation or removal"	GO:0000209;GO:0016567;GO:0032446;GO:0070647	5	TRINITY_DN29612_c0_g1_TRINITY_DN29612_c0_g1_i1_g.3577_m.3577	0.435222003
"protein modification by small protein conjugation or removal"	GO:0000209;GO:0016567;GO:0032446;GO:0070647	5	TRINITY_DN31283_c0_g1_TRINITY_DN31283_c0_g1_i1_g.4050_m.4050	0.429318103
"protein modification by small protein conjugation or removal"	GO:0000209;GO:0016567;GO:0032446;GO:0070647	5	TRINITY_DN31314_c0_g1_TRINITY_DN31314_c0_g1_i1_g.4057_m.4057	0.181952066
"protein modification by small protein conjugation or removal"	GO:0000209;GO:0016567;GO:0032446;GO:0070647	5	TRINITY_DN33361_c0_g2_TRINITY_DN33361_c0_g2_i1_g.4761_m.4761	0.089201885
"protein modification by small protein conjugation or removal"	GO:0000209;GO:0016567;GO:0032446;GO:0070647	5	TRINITY_DN33393_c0_g1_TRINITY_DN33393_c0_g1_i1_g.4766_m.4766	1.091195978
"protein modification by small protein conjugation or removal"	GO:0000209;GO:0016567;GO:0032446;GO:0070647	5	TRINITY_DN33478_c0_g2_TRINITY_DN33478_c0_g2_i1_g.4807_m.4807	0.277051427
"protein modification by small protein conjugation or removal"	GO:0000209;GO:0016567;GO:0032446;GO:0070647	5	TRINITY_DN33760_c0_g2_TRINITY_DN33760_c0_g2_i1_g.4941_m.4941	0.682999559
"protein modification by small protein conjugation or removal"	GO:0000209;GO:0016567;GO:0032446;GO:0070647	5	TRINITY_DN34078_c0_g1_TRINITY_DN34078_c0_g1_i1_g.5095_m.5095	0.437995036
"protein modification by small protein conjugation or removal"	GO:0000209;GO:0016567;GO:0032446;GO:0070647	5	TRINITY_DN34612_c0_g1_TRINITY_DN34612_c0_g1_i1_g.5324_m.5324	0.171937699
