trinID,FST
TRINITY_DN46700_c3_g1_TRINITY_DN46700_c3_g1_i2_g.23116_m.23116,-0.020650592
TRINITY_DN46700_c3_g1_TRINITY_DN46700_c3_g1_i2_g.23116_m.23116,-0.018493284
TRINITY_DN46700_c3_g1_TRINITY_DN46700_c3_g1_i2_g.23116_m.23116,0.021560172
TRINITY_DN46700_c3_g1_TRINITY_DN46700_c3_g1_i2_g.23116_m.23116,-0.011399011
TRINITY_DN46700_c3_g1_TRINITY_DN46700_c3_g1_i2_g.23116_m.23116,-0.038834951
TRINITY_DN46700_c3_g1_TRINITY_DN46700_c3_g1_i2_g.23116_m.23116,-0.021372528
TRINITY_DN46700_c3_g1_TRINITY_DN46700_c3_g1_i2_g.23116_m.23116,-0.02393489
TRINITY_DN46700_c3_g1_TRINITY_DN46700_c3_g1_i2_g.23116_m.23116,0
TRINITY_DN46700_c3_g1_TRINITY_DN46700_c3_g1_i2_g.23116_m.23116,-0.022352676
TRINITY_DN46452_c1_g1_TRINITY_DN46452_c1_g1_i3_g.22300_m.22300,-0.033797217
TRINITY_DN46680_c4_g1_TRINITY_DN46680_c4_g1_i1_g.23058_m.23058,-0.022352676
TRINITY_DN46680_c4_g1_TRINITY_DN46680_c4_g1_i1_g.23058_m.23058,0.037916507
TRINITY_DN46680_c4_g1_TRINITY_DN46680_c4_g1_i1_g.23058_m.23058,-0.016513879
TRINITY_DN46680_c4_g1_TRINITY_DN46680_c4_g1_i1_g.23058_m.23058,-0.022352676
TRINITY_DN46680_c4_g1_TRINITY_DN46680_c4_g1_i1_g.23058_m.23058,0
TRINITY_DN46680_c4_g1_TRINITY_DN46680_c4_g1_i1_g.23058_m.23058,0.042860417
TRINITY_DN46680_c4_g1_TRINITY_DN46680_c4_g1_i1_g.23058_m.23058,-0.022352676
TRINITY_DN46680_c4_g1_TRINITY_DN46680_c4_g1_i1_g.23058_m.23058,0.076212471
TRINITY_DN46680_c4_g1_TRINITY_DN46680_c4_g1_i1_g.23058_m.23058,-0.022352676
TRINITY_DN46680_c4_g1_TRINITY_DN46680_c4_g1_i1_g.23058_m.23058,-0.022352676
TRINITY_DN46680_c4_g1_TRINITY_DN46680_c4_g1_i1_g.23058_m.23058,-0.022352676
TRINITY_DN46680_c4_g1_TRINITY_DN46680_c4_g1_i1_g.23058_m.23058,-0.022352676
TRINITY_DN46680_c4_g1_TRINITY_DN46680_c4_g1_i1_g.23058_m.23058,0.158083096
TRINITY_DN47262_c1_g1_TRINITY_DN47262_c1_g1_i6_g.25215_m.25215,-0.025268198
TRINITY_DN47262_c1_g1_TRINITY_DN47262_c1_g1_i6_g.25215_m.25215,-0.041736227
TRINITY_DN47262_c1_g1_TRINITY_DN47262_c1_g1_i6_g.25215_m.25215,0.032663473
TRINITY_DN47262_c1_g1_TRINITY_DN47262_c1_g1_i6_g.25215_m.25215,-0.020650592
TRINITY_DN47262_c1_g1_TRINITY_DN47262_c1_g1_i6_g.25215_m.25215,-0.018493284
TRINITY_DN47262_c1_g1_TRINITY_DN47262_c1_g1_i6_g.25215_m.25215,-0.018493284
TRINITY_DN47262_c1_g1_TRINITY_DN47262_c1_g1_i6_g.25215_m.25215,0.041856367
TRINITY_DN47262_c1_g1_TRINITY_DN47262_c1_g1_i6_g.25215_m.25215,-0.033797217
TRINITY_DN44033_c0_g1_TRINITY_DN44033_c0_g1_i1_g.16083_m.16083,0.034867821
TRINITY_DN44033_c0_g1_TRINITY_DN44033_c0_g1_i1_g.16083_m.16083,0.034867821
TRINITY_DN44033_c0_g1_TRINITY_DN44033_c0_g1_i1_g.16083_m.16083,-0.022835821
TRINITY_DN44033_c0_g1_TRINITY_DN44033_c0_g1_i1_g.16083_m.16083,-0.025268198
TRINITY_DN44033_c0_g1_TRINITY_DN44033_c0_g1_i1_g.16083_m.16083,-0.025268198
TRINITY_DN45373_c1_g1_TRINITY_DN45373_c1_g1_i1_g.19248_m.19248,-0.028533623
TRINITY_DN45373_c1_g1_TRINITY_DN45373_c1_g1_i1_g.19248_m.19248,-0.033797217
TRINITY_DN45373_c1_g1_TRINITY_DN45373_c1_g1_i1_g.19248_m.19248,-0.033797217
TRINITY_DN45373_c1_g1_TRINITY_DN45373_c1_g1_i1_g.19248_m.19248,-0.025268198
TRINITY_DN45373_c1_g1_TRINITY_DN45373_c1_g1_i1_g.19248_m.19248,-0.035625495
TRINITY_DN45373_c1_g1_TRINITY_DN45373_c1_g1_i1_g.19248_m.19248,-0.035388027
TRINITY_DN45373_c1_g1_TRINITY_DN45373_c1_g1_i1_g.19248_m.19248,-0.053544702
TRINITY_DN45205_c4_g1_TRINITY_DN45205_c4_g1_i1_g.18822_m.18822,0.054362296
TRINITY_DN44699_c1_g4_TRINITY_DN44699_c1_g4_i2_g.17434_m.17434,0
TRINITY_DN44699_c1_g4_TRINITY_DN44699_c1_g4_i2_g.17434_m.17434,-0.028625954
TRINITY_DN44699_c1_g4_TRINITY_DN44699_c1_g4_i2_g.17434_m.17434,0.002887392
TRINITY_DN43746_c0_g1_TRINITY_DN43746_c0_g1_i2_g.15415_m.15415,-0.030210558
TRINITY_DN43746_c0_g1_TRINITY_DN43746_c0_g1_i2_g.15415_m.15415,-0.022352676
TRINITY_DN43746_c0_g1_TRINITY_DN43746_c0_g1_i2_g.15415_m.15415,-0.022352676
TRINITY_DN47311_c6_g4_TRINITY_DN47311_c6_g4_i1_g.25517_m.25517,0.041856367
TRINITY_DN47311_c6_g4_TRINITY_DN47311_c6_g4_i1_g.25517_m.25517,0.064150943
TRINITY_DN47311_c6_g4_TRINITY_DN47311_c6_g4_i1_g.25517_m.25517,-0.035388027
TRINITY_DN47311_c6_g4_TRINITY_DN47311_c6_g4_i1_g.25517_m.25517,-0.042778096
TRINITY_DN43359_c0_g1_TRINITY_DN43359_c0_g1_i1_g.14658_m.14658,0.033232811
TRINITY_DN43359_c0_g1_TRINITY_DN43359_c0_g1_i1_g.14658_m.14658,-0.035388027
TRINITY_DN43359_c0_g1_TRINITY_DN43359_c0_g1_i1_g.14658_m.14658,-0.035388027
TRINITY_DN43359_c0_g1_TRINITY_DN43359_c0_g1_i1_g.14658_m.14658,0.042596349
TRINITY_DN43359_c0_g1_TRINITY_DN43359_c0_g1_i1_g.14658_m.14658,-0.028625954
TRINITY_DN43359_c0_g1_TRINITY_DN43359_c0_g1_i1_g.14658_m.14658,-0.028625954
TRINITY_DN43359_c0_g1_TRINITY_DN43359_c0_g1_i1_g.14658_m.14658,-0.022352676
TRINITY_DN41331_c0_g2_TRINITY_DN41331_c0_g2_i2_g.11016_m.11016,0.064150943
TRINITY_DN46075_c1_g2_TRINITY_DN46075_c1_g2_i4_g.21099_m.21099,0.025825713
TRINITY_DN46075_c1_g2_TRINITY_DN46075_c1_g2_i4_g.21099_m.21099,0.015346458
TRINITY_DN46075_c1_g2_TRINITY_DN46075_c1_g2_i4_g.21099_m.21099,0.165374831
TRINITY_DN46075_c1_g2_TRINITY_DN46075_c1_g2_i4_g.21099_m.21099,-0.049574362
TRINITY_DN46075_c1_g2_TRINITY_DN46075_c1_g2_i4_g.21099_m.21099,0.015346458
TRINITY_DN46075_c1_g2_TRINITY_DN46075_c1_g2_i4_g.21099_m.21099,0.091192852
TRINITY_DN46075_c1_g2_TRINITY_DN46075_c1_g2_i4_g.21099_m.21099,0
TRINITY_DN46075_c1_g2_TRINITY_DN46075_c1_g2_i4_g.21099_m.21099,0
TRINITY_DN46075_c1_g2_TRINITY_DN46075_c1_g2_i4_g.21099_m.21099,-0.022352676
TRINITY_DN46466_c0_g2_TRINITY_DN46466_c0_g2_i1_g.22347_m.22347,0.042596349
TRINITY_DN46466_c0_g2_TRINITY_DN46466_c0_g2_i1_g.22347_m.22347,0.298819074
TRINITY_DN46466_c0_g2_TRINITY_DN46466_c0_g2_i1_g.22347_m.22347,-0.01340049
TRINITY_DN46466_c0_g2_TRINITY_DN46466_c0_g2_i1_g.22347_m.22347,-0.042892568
TRINITY_DN46466_c0_g2_TRINITY_DN46466_c0_g2_i1_g.22347_m.22347,-0.045711383
TRINITY_DN46466_c0_g2_TRINITY_DN46466_c0_g2_i1_g.22347_m.22347,-0.006264556
TRINITY_DN46466_c0_g2_TRINITY_DN46466_c0_g2_i1_g.22347_m.22347,0.296585648
TRINITY_DN46466_c0_g2_TRINITY_DN46466_c0_g2_i1_g.22347_m.22347,0.037916507
TRINITY_DN46466_c0_g2_TRINITY_DN46466_c0_g2_i1_g.22347_m.22347,0.037916507
TRINITY_DN46466_c0_g2_TRINITY_DN46466_c0_g2_i1_g.22347_m.22347,-0.042736541
TRINITY_DN46466_c0_g2_TRINITY_DN46466_c0_g2_i1_g.22347_m.22347,-0.042736541
TRINITY_DN46466_c0_g2_TRINITY_DN46466_c0_g2_i1_g.22347_m.22347,-0.022352676
TRINITY_DN46466_c0_g2_TRINITY_DN46466_c0_g2_i1_g.22347_m.22347,0.037916507
TRINITY_DN46466_c0_g2_TRINITY_DN46466_c0_g2_i1_g.22347_m.22347,0.037916507
TRINITY_DN46466_c0_g2_TRINITY_DN46466_c0_g2_i1_g.22347_m.22347,0.037916507
TRINITY_DN46466_c0_g2_TRINITY_DN46466_c0_g2_i1_g.22347_m.22347,0.083187305
TRINITY_DN45756_c2_g1_TRINITY_DN45756_c2_g1_i2_g.20231_m.20231,-0.028625954
TRINITY_DN45756_c2_g1_TRINITY_DN45756_c2_g1_i2_g.20231_m.20231,-0.046281139
TRINITY_DN45756_c2_g1_TRINITY_DN45756_c2_g1_i2_g.20231_m.20231,-0.046281139
TRINITY_DN45756_c2_g1_TRINITY_DN45756_c2_g1_i2_g.20231_m.20231,-0.020650592
TRINITY_DN45756_c2_g1_TRINITY_DN45756_c2_g1_i2_g.20231_m.20231,0.054744526
TRINITY_DN46164_c3_g3_TRINITY_DN46164_c3_g3_i1_g.21446_m.21446,-0.033797217
TRINITY_DN46967_c1_g1_TRINITY_DN46967_c1_g1_i2_g.24149_m.24149,-0.022352676
TRINITY_DN46967_c1_g1_TRINITY_DN46967_c1_g1_i2_g.24149_m.24149,-0.022352676
TRINITY_DN45880_c0_g1_TRINITY_DN45880_c0_g1_i1_g.20538_m.20538,-0.039895013
TRINITY_DN45880_c0_g1_TRINITY_DN45880_c0_g1_i1_g.20538_m.20538,-0.023169601
TRINITY_DN45880_c0_g1_TRINITY_DN45880_c0_g1_i1_g.20538_m.20538,0.037916507
TRINITY_DN45880_c0_g1_TRINITY_DN45880_c0_g1_i1_g.20538_m.20538,0.11789114
TRINITY_DN45880_c0_g1_TRINITY_DN45880_c0_g1_i1_g.20538_m.20538,0
TRINITY_DN45880_c0_g1_TRINITY_DN45880_c0_g1_i1_g.20538_m.20538,0.037916507
TRINITY_DN45880_c0_g1_TRINITY_DN45880_c0_g1_i1_g.20538_m.20538,-0.048619247
TRINITY_DN45880_c0_g1_TRINITY_DN45880_c0_g1_i1_g.20538_m.20538,-0.048619247
TRINITY_DN45880_c0_g1_TRINITY_DN45880_c0_g1_i1_g.20538_m.20538,-0.072796935
TRINITY_DN45880_c0_g1_TRINITY_DN45880_c0_g1_i1_g.20538_m.20538,0.091192852
TRINITY_DN45880_c0_g1_TRINITY_DN45880_c0_g1_i1_g.20538_m.20538,0.025825713
TRINITY_DN45880_c0_g1_TRINITY_DN45880_c0_g1_i1_g.20538_m.20538,0
TRINITY_DN45880_c0_g1_TRINITY_DN45880_c0_g1_i1_g.20538_m.20538,0
TRINITY_DN45880_c0_g1_TRINITY_DN45880_c0_g1_i1_g.20538_m.20538,0.010009099
TRINITY_DN45880_c0_g1_TRINITY_DN45880_c0_g1_i1_g.20538_m.20538,0
TRINITY_DN45880_c0_g1_TRINITY_DN45880_c0_g1_i1_g.20538_m.20538,-0.049574362
TRINITY_DN45880_c0_g1_TRINITY_DN45880_c0_g1_i1_g.20538_m.20538,-0.049574362
TRINITY_DN45880_c0_g1_TRINITY_DN45880_c0_g1_i1_g.20538_m.20538,0.037916507
TRINITY_DN45880_c0_g1_TRINITY_DN45880_c0_g1_i1_g.20538_m.20538,-0.042736541
TRINITY_DN45880_c0_g1_TRINITY_DN45880_c0_g1_i1_g.20538_m.20538,-0.049574362
TRINITY_DN45880_c0_g1_TRINITY_DN45880_c0_g1_i1_g.20538_m.20538,-0.03914792
TRINITY_DN45880_c0_g1_TRINITY_DN45880_c0_g1_i1_g.20538_m.20538,-0.042736541
TRINITY_DN45880_c0_g1_TRINITY_DN45880_c0_g1_i1_g.20538_m.20538,0
TRINITY_DN41769_c0_g1_TRINITY_DN41769_c0_g1_i3_g.11686_m.11686,-0.018493284
TRINITY_DN41769_c0_g1_TRINITY_DN41769_c0_g1_i3_g.11686_m.11686,0.022731765
TRINITY_DN45029_c0_g1_TRINITY_DN45029_c0_g1_i1_g.18352_m.18352,-0.033797217
TRINITY_DN45029_c0_g1_TRINITY_DN45029_c0_g1_i1_g.18352_m.18352,-0.06790567
TRINITY_DN45029_c0_g1_TRINITY_DN45029_c0_g1_i1_g.18352_m.18352,0.024268597
TRINITY_DN45029_c0_g1_TRINITY_DN45029_c0_g1_i1_g.18352_m.18352,0.200276482
TRINITY_DN45029_c0_g1_TRINITY_DN45029_c0_g1_i1_g.18352_m.18352,0.026319309
TRINITY_DN45029_c0_g1_TRINITY_DN45029_c0_g1_i1_g.18352_m.18352,-0.028533623
TRINITY_DN45029_c0_g1_TRINITY_DN45029_c0_g1_i1_g.18352_m.18352,-0.033797217
TRINITY_DN45029_c0_g1_TRINITY_DN45029_c0_g1_i1_g.18352_m.18352,-0.033797217
TRINITY_DN45029_c0_g1_TRINITY_DN45029_c0_g1_i1_g.18352_m.18352,0.043721715
TRINITY_DN45029_c0_g1_TRINITY_DN45029_c0_g1_i1_g.18352_m.18352,0.048457026
TRINITY_DN45029_c0_g1_TRINITY_DN45029_c0_g1_i1_g.18352_m.18352,-0.044525704
TRINITY_DN45029_c0_g1_TRINITY_DN45029_c0_g1_i1_g.18352_m.18352,0.032663473
TRINITY_DN45029_c0_g1_TRINITY_DN45029_c0_g1_i1_g.18352_m.18352,0.032663473
TRINITY_DN45029_c0_g1_TRINITY_DN45029_c0_g1_i1_g.18352_m.18352,0.032663473
TRINITY_DN45029_c0_g1_TRINITY_DN45029_c0_g1_i1_g.18352_m.18352,-0.061705568
TRINITY_DN46751_c2_g1_TRINITY_DN46751_c2_g1_i1_g.23254_m.23254,-0.037183958
TRINITY_DN46751_c2_g1_TRINITY_DN46751_c2_g1_i1_g.23254_m.23254,0
TRINITY_DN46751_c2_g1_TRINITY_DN46751_c2_g1_i1_g.23254_m.23254,0.015346458
TRINITY_DN46751_c2_g1_TRINITY_DN46751_c2_g1_i1_g.23254_m.23254,0.091192852
TRINITY_DN46751_c2_g1_TRINITY_DN46751_c2_g1_i1_g.23254_m.23254,0.037916507
TRINITY_DN46751_c2_g1_TRINITY_DN46751_c2_g1_i1_g.23254_m.23254,0.037916507
TRINITY_DN46751_c2_g1_TRINITY_DN46751_c2_g1_i1_g.23254_m.23254,-0.046476255
TRINITY_DN46751_c2_g1_TRINITY_DN46751_c2_g1_i1_g.23254_m.23254,0.037916507
TRINITY_DN46751_c2_g1_TRINITY_DN46751_c2_g1_i1_g.23254_m.23254,-0.022352676
TRINITY_DN46751_c2_g1_TRINITY_DN46751_c2_g1_i1_g.23254_m.23254,-0.042736541
TRINITY_DN46751_c2_g1_TRINITY_DN46751_c2_g1_i1_g.23254_m.23254,0.037916507
TRINITY_DN46751_c2_g1_TRINITY_DN46751_c2_g1_i1_g.23254_m.23254,0.046871084
TRINITY_DN44242_c0_g1_TRINITY_DN44242_c0_g1_i3_g.16507_m.16507,0.048457026
TRINITY_DN44242_c0_g1_TRINITY_DN44242_c0_g1_i3_g.16507_m.16507,-0.018493284
TRINITY_DN44242_c0_g1_TRINITY_DN44242_c0_g1_i3_g.16507_m.16507,-0.052301986
TRINITY_DN44242_c0_g1_TRINITY_DN44242_c0_g1_i3_g.16507_m.16507,-0.018493284
TRINITY_DN46930_c0_g2_TRINITY_DN46930_c0_g2_i2_g.23974_m.23974,-0.039895013
TRINITY_DN46930_c0_g2_TRINITY_DN46930_c0_g2_i2_g.23974_m.23974,-0.034064147
TRINITY_DN46930_c0_g2_TRINITY_DN46930_c0_g2_i2_g.23974_m.23974,-0.018493284
TRINITY_DN46930_c0_g2_TRINITY_DN46930_c0_g2_i2_g.23974_m.23974,-0.035851453
TRINITY_DN46930_c0_g2_TRINITY_DN46930_c0_g2_i2_g.23974_m.23974,0.076212471
TRINITY_DN46930_c0_g2_TRINITY_DN46930_c0_g2_i2_g.23974_m.23974,0.032663473
TRINITY_DN46930_c0_g2_TRINITY_DN46930_c0_g2_i2_g.23974_m.23974,0.11789114
TRINITY_DN46930_c0_g2_TRINITY_DN46930_c0_g2_i2_g.23974_m.23974,0.032663473
TRINITY_DN46930_c0_g2_TRINITY_DN46930_c0_g2_i2_g.23974_m.23974,0.010009099
TRINITY_DN46930_c0_g2_TRINITY_DN46930_c0_g2_i2_g.23974_m.23974,-0.022352676
TRINITY_DN46930_c0_g2_TRINITY_DN46930_c0_g2_i2_g.23974_m.23974,0.176542498
TRINITY_DN46930_c0_g2_TRINITY_DN46930_c0_g2_i2_g.23974_m.23974,0
TRINITY_DN39354_c0_g1_TRINITY_DN39354_c0_g1_i1_g.8600_m.8600,-0.042778096
TRINITY_DN39354_c0_g1_TRINITY_DN39354_c0_g1_i1_g.8600_m.8600,0.048457026
TRINITY_DN42153_c0_g1_TRINITY_DN42153_c0_g1_i1_g.12350_m.12350,0
TRINITY_DN42153_c0_g1_TRINITY_DN42153_c0_g1_i1_g.12350_m.12350,-0.046476306
TRINITY_DN42153_c0_g1_TRINITY_DN42153_c0_g1_i1_g.12350_m.12350,0
TRINITY_DN42153_c0_g1_TRINITY_DN42153_c0_g1_i1_g.12350_m.12350,-0.010445105
TRINITY_DN42153_c0_g1_TRINITY_DN42153_c0_g1_i1_g.12350_m.12350,-0.025268198
TRINITY_DN42153_c0_g1_TRINITY_DN42153_c0_g1_i1_g.12350_m.12350,0.041856367
TRINITY_DN42153_c0_g1_TRINITY_DN42153_c0_g1_i1_g.12350_m.12350,-0.020650592
TRINITY_DN42153_c0_g1_TRINITY_DN42153_c0_g1_i1_g.12350_m.12350,0.007686026
TRINITY_DN42153_c0_g1_TRINITY_DN42153_c0_g1_i1_g.12350_m.12350,0.048457026
TRINITY_DN42153_c0_g1_TRINITY_DN42153_c0_g1_i1_g.12350_m.12350,-0.062727694
TRINITY_DN42153_c0_g1_TRINITY_DN42153_c0_g1_i1_g.12350_m.12350,0.002887392
TRINITY_DN42153_c0_g1_TRINITY_DN42153_c0_g1_i1_g.12350_m.12350,-0.001418228
TRINITY_DN43440_c1_g1_TRINITY_DN43440_c1_g1_i1_g.14798_m.14798,-0.020650592
TRINITY_DN43440_c1_g1_TRINITY_DN43440_c1_g1_i1_g.14798_m.14798,-0.0366371
TRINITY_DN43440_c1_g1_TRINITY_DN43440_c1_g1_i1_g.14798_m.14798,-0.0366371
TRINITY_DN44647_c1_g1_TRINITY_DN44647_c1_g1_i1_g.17418_m.17418,0.048457026
TRINITY_DN44647_c1_g1_TRINITY_DN44647_c1_g1_i1_g.17418_m.17418,-0.058117477
TRINITY_DN44647_c1_g1_TRINITY_DN44647_c1_g1_i1_g.17418_m.17418,0.048457026
TRINITY_DN44647_c1_g1_TRINITY_DN44647_c1_g1_i1_g.17418_m.17418,-0.035388027
TRINITY_DN46771_c2_g1_TRINITY_DN46771_c2_g1_i4_g.23350_m.23350,0.054744526
TRINITY_DN46771_c2_g1_TRINITY_DN46771_c2_g1_i4_g.23350_m.23350,-0.078968413
TRINITY_DN46771_c2_g1_TRINITY_DN46771_c2_g1_i4_g.23350_m.23350,-0.042892568
TRINITY_DN46771_c2_g1_TRINITY_DN46771_c2_g1_i4_g.23350_m.23350,-0.027146735
TRINITY_DN46771_c2_g1_TRINITY_DN46771_c2_g1_i4_g.23350_m.23350,-0.027146735
TRINITY_DN46771_c2_g1_TRINITY_DN46771_c2_g1_i4_g.23350_m.23350,-0.027146735
TRINITY_DN46771_c2_g1_TRINITY_DN46771_c2_g1_i4_g.23350_m.23350,-0.028625954
TRINITY_DN46771_c2_g1_TRINITY_DN46771_c2_g1_i4_g.23350_m.23350,0.002887392
TRINITY_DN46771_c2_g1_TRINITY_DN46771_c2_g1_i4_g.23350_m.23350,0.260647359
TRINITY_DN46771_c2_g1_TRINITY_DN46771_c2_g1_i4_g.23350_m.23350,0.032663473
TRINITY_DN46771_c2_g1_TRINITY_DN46771_c2_g1_i4_g.23350_m.23350,-0.022352676
TRINITY_DN46771_c2_g1_TRINITY_DN46771_c2_g1_i4_g.23350_m.23350,0
TRINITY_DN46771_c2_g1_TRINITY_DN46771_c2_g1_i4_g.23350_m.23350,0.002887392
TRINITY_DN46771_c2_g1_TRINITY_DN46771_c2_g1_i4_g.23350_m.23350,-0.056147154
TRINITY_DN46771_c2_g1_TRINITY_DN46771_c2_g1_i4_g.23350_m.23350,0.019068032
TRINITY_DN46771_c2_g1_TRINITY_DN46771_c2_g1_i4_g.23350_m.23350,0.019068032
TRINITY_DN46556_c1_g1_TRINITY_DN46556_c1_g1_i1_g.22660_m.22660,-0.022352676
TRINITY_DN46556_c1_g1_TRINITY_DN46556_c1_g1_i1_g.22660_m.22660,-0.032649455
TRINITY_DN46556_c1_g1_TRINITY_DN46556_c1_g1_i1_g.22660_m.22660,-0.032453287
TRINITY_DN46556_c1_g1_TRINITY_DN46556_c1_g1_i1_g.22660_m.22660,-0.047910585
TRINITY_DN46556_c1_g1_TRINITY_DN46556_c1_g1_i1_g.22660_m.22660,-0.046281139
TRINITY_DN46556_c1_g1_TRINITY_DN46556_c1_g1_i1_g.22660_m.22660,-0.046281139
TRINITY_DN46556_c1_g1_TRINITY_DN46556_c1_g1_i1_g.22660_m.22660,0.032663473
TRINITY_DN46556_c1_g1_TRINITY_DN46556_c1_g1_i1_g.22660_m.22660,-0.022352676
TRINITY_DN46556_c1_g1_TRINITY_DN46556_c1_g1_i1_g.22660_m.22660,-0.001474333
TRINITY_DN47209_c1_g1_TRINITY_DN47209_c1_g1_i1_g.25044_m.25044,0.012098383
TRINITY_DN44917_c0_g1_TRINITY_DN44917_c0_g1_i1_g.18083_m.18083,-0.022835821
TRINITY_DN44917_c0_g1_TRINITY_DN44917_c0_g1_i1_g.18083_m.18083,-0.022835821
TRINITY_DN44917_c0_g1_TRINITY_DN44917_c0_g1_i1_g.18083_m.18083,0.034867821
TRINITY_DN44917_c0_g1_TRINITY_DN44917_c0_g1_i1_g.18083_m.18083,-0.033797217
TRINITY_DN44917_c0_g2_TRINITY_DN44917_c0_g2_i1_g.18084_m.18084,0.064150943
TRINITY_DN44917_c0_g2_TRINITY_DN44917_c0_g2_i1_g.18084_m.18084,-0.046333433
TRINITY_DN44917_c0_g2_TRINITY_DN44917_c0_g2_i1_g.18084_m.18084,0.041856367
TRINITY_DN44917_c0_g2_TRINITY_DN44917_c0_g2_i1_g.18084_m.18084,-0.056949263
TRINITY_DN44917_c0_g2_TRINITY_DN44917_c0_g2_i1_g.18084_m.18084,-0.052301986
TRINITY_DN44917_c0_g2_TRINITY_DN44917_c0_g2_i1_g.18084_m.18084,-0.025268198
TRINITY_DN44917_c0_g2_TRINITY_DN44917_c0_g2_i1_g.18084_m.18084,-0.057224475
TRINITY_DN44917_c0_g2_TRINITY_DN44917_c0_g2_i1_g.18084_m.18084,-0.035650213
TRINITY_DN45983_c5_g1_TRINITY_DN45983_c5_g1_i3_g.20837_m.20837,0.06083976
TRINITY_DN45983_c5_g1_TRINITY_DN45983_c5_g1_i3_g.20837_m.20837,0
TRINITY_DN45983_c5_g1_TRINITY_DN45983_c5_g1_i3_g.20837_m.20837,0
TRINITY_DN45983_c5_g1_TRINITY_DN45983_c5_g1_i3_g.20837_m.20837,-0.027146735
TRINITY_DN45983_c5_g1_TRINITY_DN45983_c5_g1_i3_g.20837_m.20837,-0.027146735
TRINITY_DN45983_c5_g1_TRINITY_DN45983_c5_g1_i3_g.20837_m.20837,-0.019365152
TRINITY_DN45983_c5_g1_TRINITY_DN45983_c5_g1_i3_g.20837_m.20837,-0.050251621
TRINITY_DN45983_c5_g1_TRINITY_DN45983_c5_g1_i3_g.20837_m.20837,0.032663473
TRINITY_DN45983_c5_g1_TRINITY_DN45983_c5_g1_i3_g.20837_m.20837,0.032663473
TRINITY_DN45983_c5_g1_TRINITY_DN45983_c5_g1_i3_g.20837_m.20837,-0.027146735
TRINITY_DN45976_c0_g1_TRINITY_DN45976_c0_g1_i6_g.20829_m.20829,-0.022835821
TRINITY_DN45976_c0_g1_TRINITY_DN45976_c0_g1_i6_g.20829_m.20829,0.004016064
TRINITY_DN47297_c2_g1_TRINITY_DN47297_c2_g1_i2_g.25394_m.25394,-0.030210558
TRINITY_DN47297_c2_g1_TRINITY_DN47297_c2_g1_i2_g.25394_m.25394,0.054744526
TRINITY_DN47297_c2_g1_TRINITY_DN47297_c2_g1_i2_g.25394_m.25394,-0.022352676
TRINITY_DN47297_c2_g1_TRINITY_DN47297_c2_g1_i2_g.25394_m.25394,0.037916507
TRINITY_DN47297_c2_g1_TRINITY_DN47297_c2_g1_i2_g.25394_m.25394,-0.01325186
TRINITY_DN47297_c2_g1_TRINITY_DN47297_c2_g1_i2_g.25394_m.25394,-0.028625954
TRINITY_DN47297_c2_g1_TRINITY_DN47297_c2_g1_i2_g.25394_m.25394,-0.028625954
TRINITY_DN47297_c2_g1_TRINITY_DN47297_c2_g1_i2_g.25394_m.25394,-0.027146735
TRINITY_DN47297_c2_g1_TRINITY_DN47297_c2_g1_i2_g.25394_m.25394,-0.020650592
TRINITY_DN45416_c4_g2_TRINITY_DN45416_c4_g2_i3_g.19333_m.19333,-0.053886935
TRINITY_DN45416_c4_g2_TRINITY_DN45416_c4_g2_i3_g.19333_m.19333,-0.044053968
TRINITY_DN45416_c4_g2_TRINITY_DN45416_c4_g2_i3_g.19333_m.19333,-0.049989828
TRINITY_DN45416_c4_g2_TRINITY_DN45416_c4_g2_i3_g.19333_m.19333,0.051545569
TRINITY_DN45416_c4_g2_TRINITY_DN45416_c4_g2_i3_g.19333_m.19333,0.051545569
TRINITY_DN45416_c4_g2_TRINITY_DN45416_c4_g2_i3_g.19333_m.19333,-0.032649455
TRINITY_DN45416_c4_g2_TRINITY_DN45416_c4_g2_i3_g.19333_m.19333,-0.020650592
TRINITY_DN45416_c4_g2_TRINITY_DN45416_c4_g2_i3_g.19333_m.19333,-0.020650592
TRINITY_DN45416_c4_g2_TRINITY_DN45416_c4_g2_i3_g.19333_m.19333,-0.045550954
TRINITY_DN45416_c4_g2_TRINITY_DN45416_c4_g2_i3_g.19333_m.19333,-0.032649455
TRINITY_DN44315_c1_g1_TRINITY_DN44315_c1_g1_i1_g.16677_m.16677,-0.035388027
TRINITY_DN44315_c1_g1_TRINITY_DN44315_c1_g1_i1_g.16677_m.16677,-0.022835821
TRINITY_DN44315_c1_g1_TRINITY_DN44315_c1_g1_i1_g.16677_m.16677,-0.024073366
TRINITY_DN44691_c4_g1_TRINITY_DN44691_c4_g1_i1_g.17541_m.17541,-0.053886935
TRINITY_DN44691_c4_g1_TRINITY_DN44691_c4_g1_i1_g.17541_m.17541,0.034867821
TRINITY_DN44691_c4_g1_TRINITY_DN44691_c4_g1_i1_g.17541_m.17541,0.034867821
TRINITY_DN44531_c3_g1_TRINITY_DN44531_c3_g1_i2_g.17193_m.17193,0.041856367
TRINITY_DN44531_c3_g1_TRINITY_DN44531_c3_g1_i2_g.17193_m.17193,0.034867821
TRINITY_DN44531_c3_g1_TRINITY_DN44531_c3_g1_i2_g.17193_m.17193,-0.020650592
